repo_path,date,bytes,sha256,source,drive_id,method,title
20_records/cleanroom/charges/RESULT_Pt1_FALSIFIED_rapidity_sampling_20260811B.md,2026-08-11,4195,99f0790fb6ceed77ad2b64d83c06ccbcde043b3a5cb31b3cbfef7d756d7499ad,drive,1ed675RUe8ZQWnAGix4Hs3JRVZf44GDOe,drive-text-route-exact,"RESULT — P-t1 FALSIFIED: the rapidity-sampling rule is dead, and the kill teaches more than the claim — 2026-08-11 (session B)"
20_records/cleanroom/charges/RESULT_Qt2_matched_basis_rung_law_20260811B.md,2026-08-11,5076,fc2d6d8dd6e90a97be8c8c883907ddbc29eb1bec56c09e37991fda5d08a71606,drive,1GSo71O8v3lUfDZpqxfR50F5KK9c7c2KZ,drive-text-route-exact,"RESULT — Q-t2: the matched-basis rerun; conditioning is monotone in rung, parity lives in the topology, and the Petz frame survives where the design rule died — 2026-08-11 (session B)"
20_records/cleanroom/charges/RESULT_algebraic_closure_1951_20260809.md,2026-08-09,7526,4790a954cf04627682fd85ae222f27801c5d194e913ebb1a2a4d622fb3fad94a,drive,1dUbljpbGwRWEhFjB3ZClMqVgF8oj2K7e,drive-base64-exact,"RESULT — the algebraic side CLOSED at Doud-1951: exact a_p at every unramified prime, including p = 2 — 2026-08-09"
20_records/cleanroom/charges/RESULT_horocycle_fourier_parabolic_port_20260813B.md,2026-08-13,7599,da69e082c57045acfde8402628239da9bb3bfb6c2713d5899afe1805f14b3313,project:charges/RESULT_horocycle_fourier_parabolic_port_20260813B.md,,project-mirror-exact,"RESULT — the horocycle Fourier instrument: the parabolic port measured empty, the duality collapse made visible (10⁵ modes → 3), and the conjecture as orthogonality to an arithmetic-free kernel — 2026"
20_records/cleanroom/charges/RESULT_incompressibility_law_and_its_breaking_20260813B.md,2026-08-13,8286,cd0a496513117ebe3d42d64c72995826eb63f6cc392becb0cb88f4925c7f069b,project:charges/RESULT_incompressibility_law_and_its_breaking_20260813B.md,,project-mirror-exact,"RESULT — m = √u confirmed as the incompressibility law, its breaking point located exactly at the fold seam, and interval-hardening by holomorphy — 2026-08-13 (session B)"
20_records/cleanroom/charges/RESULT_lambda_instrument_run1_zeros_and_ray_fricke_20260810B.md,2026-08-10,7915,3b584d63e981f858e487f1988aa020060046e2788cb1583faf6d894004fafabf,project:charges/RESULT_lambda_instrument_run1_zeros_and_ray_fricke_20260810B.md,,project-mirror-exact,"RESULT — Λ(F,s) instrument run 1 at Doud-1951: ray-Fricke certification, the FE constant on the ray, and the first computed zeros — 2026-08-10 (session B)"
20_records/cleanroom/charges/RESULT_maass_live_20260809.md,2026-08-09,5341,460db1eb78847c9eccd7d401727b4fa983ddad155337cb13fa3828da8fd6eb90,drive,1mcWNhEWS3xukHTVvk1NwinBXtYENi540,drive-base64-exact,RESULT — MAASS-LIVE: the even icosahedral Maass forms exist as functions — 2026-08-09
20_records/cleanroom/charges/RESULT_one_power_criterion_and_deep_boundary_20260813B.md,2026-08-13,8828,a1297cf207efd23f2f376a62a38bb714d4bba840b2bff8c4aee875e5179abb02,project:charges/RESULT_one_power_criterion_and_deep_boundary_20260813B.md,,project-mirror-exact,"RESULT — the one-power criterion: Artin at Doud-1951 is exactly one power of y beyond the trivial bound; the defect is fold-covariant; and the deep boundary, measured — 2026-08-13 (session B)"
20_records/cleanroom/charges/VERIFICATION_maass_live_independent_replication_20260809B.md,2026-08-09,5589,8f81fbb2cae99e76ffc344749bb151153fa4bcd3cd8b9bf7f1222ecbe677400f,project:charges/VERIFICATION_maass_live_independent_replication_20260809B.md,,project-mirror-exact,VERIFICATION — MAASS-LIVE independently replicated on a fresh code path; automorphy extended to the fourth nebentypus value — 2026-08-09 (session B)
20_records/cleanroom/charges/budget_spectralset_dictionary_20260806.md,2026-08-06,5529,c061278ef9c3cc4d93d21746ceece3dbb1d323ddf3e79ebf069d2bd8f18f4d64,project:charges/budget_spectralset_dictionary_20260806.md,,project-mirror-exact,"The budget ↔ spectral-set dictionary — Will's `G²` guess, checked"
20_records/cleanroom/charges/charge1_REASSESSMENT_settled_ground_and_the_actual_frontier_20260806.md,2026-08-06,12007,da6a406a81e80628f99c2fae8d3fb8c2780e5c9b8c6614f09610748f313b1cb9,project:charges/charge1_REASSESSMENT_settled_ground_and_the_actual_frontier_20260806.md,,project-mirror-exact,"Charge 1 — REASSESSMENT: the Crouzeix work is set on settled ground, and the Healing Conjecture is a 2020 theorem"
20_records/cleanroom/charges/charge1_crouzeix_Delta5_Addendum1_budget_form_20260806.md,2026-08-06,4936,abf894341681212916eadc80aa8eb449c484133f487e2fd2367e51e7b3fde39e,project:charges/charge1_crouzeix_Delta5_Addendum1_budget_form_20260806.md,,project-mirror-exact,"Charge 1 — Delta 5, Addendum 1: the healing bound in budget form, and which ½ is real"
20_records/cleanroom/charges/charge1_crouzeix_Delta5_Addendum2_port_in_budget_coordinates_20260806.md,2026-08-06,8775,4a5a151a8686a0104d0befd214f622d7961b7165c58db21ff3e85898b0acf8e1,project:charges/charge1_crouzeix_Delta5_Addendum2_port_in_budget_coordinates_20260806.md,,project-mirror-exact,"Delta 5, Addendum 2 — the seam port in the budget's own coordinates"
20_records/cleanroom/charges/charge1_crouzeix_Delta5_disk_reduction_and_healing_DraftV1_20260806.md,2026-08-06,13706,3ee14500fcc282bbafa837a26dc4240b958538873e9a02e06ce4eba1a0fa4c90,project:charges/charge1_crouzeix_Delta5_disk_reduction_and_healing_DraftV1_20260806.md,,project-mirror-exact,"Charge 1 (Crouzeix) — Delta 5: the disk reduction, the 2×2 counterexample, and a corrected healing profile"
20_records/cleanroom/charges/congruence_compass_chosen_bits_20260811B.md,2026-08-11,7105,8effcd2ed94c48fb01c15aa2a99a473a58c10a5d8a98bacb34fe9149877a5e41,project:charges/congruence_compass_chosen_bits_20260811B.md,,project-mirror-exact,"The congruence compass — choosing the bit lost at boundary transgression: the three modular crossings of Doud-1951, verified, and the mod-2 shadow that is provably modular today — 2026-08-11 (session "
20_records/cleanroom/charges/crease_functionals_eigenreduction_and_the_5_27_theorem_DraftV1_20260809.md,2026-08-09,10975,bea2fa0f81dc707599122bc89f27c83dc0f9aaa3a1597ae2dcbf54643004d2b2,project:charges/crease_functionals_eigenreduction_and_the_5_27_theorem_DraftV1_20260809.md,,project-mirror-exact,"The two crease functionals — eigenreduction, the register-split theorems, and an exact −5/27 for J₂"
20_records/cleanroom/charges/liu_reassessment_saga_regrade_and_extrapolation_20260809.md,2026-08-09,25331,54ac99607e237fc57be359f2d2de9582f9a4d5cb75eb02781c9a1fe016bd9d4b,project:charges/liu_reassessment_saga_regrade_and_extrapolation_20260809.md,,project-mirror-exact,"Liu, re-read from the primaries — the saga's standing, the 08-05/06 cluster re-graded, and the extrapolation question answered from the framework's own advice"
20_records/cleanroom/charges/portwiring_dictionary_crouzeix_thinfilm_and_collapse_lattice_DraftV1_20260809.md,2026-08-09,18936,46464e3774c016d1454fe1ef1198c26333416b212aded4072fdee8b96ebb69b5,project:charges/portwiring_dictionary_crouzeix_thinfilm_and_collapse_lattice_DraftV1_20260809.md,,project-mirror-exact,"The port-wiring dictionary — Crouzeix ↔ thin film, the collapse lattice, and the d=4 question, treated structurally"
20_records/cleanroom/charges/reply_to_reviewer_dyadic_closure_20260809.md,2026-08-09,4672,d7cf90b14bcceaf377a264b8fb3f09b3310a7dd993ba5a75fdd37a743f18c99e,drive,148me5GHq-X1W7wWvgTep-pkkVTq_mQpc,drive-base64-exact,"Reply to the reviewer — your question answered, your gate run, your prize criterion met — 2026-08-09"
20_records/cleanroom/cleanroom/AMENDMENT_port_transfer_bridge_and_cascade_depth_20260904.md,2026-09-04,7689,b103595ea70c66f2af8ccd2990351823fe1c2e98f99839deb8783b5fee3a18dc,project:cleanroom/AMENDMENT_port_transfer_bridge_and_cascade_depth_20260904.md,,project-mirror-exact,AMENDMENT to the port proposal — the transfer-matrix bridge between words and the budget; G² as the metric distortion; cascade depth vs d_eff — 2026-09-04 (later)
20_records/cleanroom/cleanroom/AUDIT_T_chains_probe_and_inverse_factor_20260829.md,2026-08-29,8047,259b41901fc89f8653062459f33224727e99e60af9dbb31f9c20c8698ac02d8e,project:cleanroom/AUDIT_T_chains_probe_and_inverse_factor_20260829.md,,project-mirror-exact,AUDIT — [T]-chain status of the recent claims under the citable linchpin; the diagonal probe (data half); the inverse-factor reduction
20_records/cleanroom/cleanroom/COUNCIL_CHARGE_pincer_and_first_deep_COH_reading_20260829.md,2026-08-29,8440,49e56d4386fe0521c4432ffd7e8460e56769642780712bca8a95a551e56f841a,project:cleanroom/COUNCIL_CHARGE_pincer_and_first_deep_COH_reading_20260829.md,,project-mirror-exact,"COUNCIL CHARGE — the ultimate question, charged: state of the wall, a new attack surface, and the first deep COH reading of the true 1951 object"
20_records/cleanroom/cleanroom/COUNCIL_WORKS_assembly_and_cuspidal_tower_20260829.md,2026-08-29,10156,d4176fe08dd798269e79b893cc0fab4c1b8e35f3281fa09b059d6992981ece04,project:cleanroom/COUNCIL_WORKS_assembly_and_cuspidal_tower_20260829.md,,project-mirror-exact,"COUNCIL WORKS — Theorem Ω (the triple, explicit), the flat-floor tower and the cuspidal two-tile, and the completed three-tier exhibit"
20_records/cleanroom/cleanroom/COUNCIL_convening_record_and_first_conferral_synthesis_20260826.md,2026-08-26,21510,3d17d095a021ce5f25bd46cb5078308081eb0d1e81b893b0fa00ec91e4e821a2,project:cleanroom/COUNCIL_convening_record_and_first_conferral_synthesis_20260826.md,,project-mirror-exact,TEP STANDING COUNCIL — convening record and first-conferral synthesis
20_records/cleanroom/cleanroom/COUNCIL_criterion_language_vs_method_impasses_20260904.md,2026-09-04,11494,68abeab8f36cabfc027415bdf06ffc611ec175f66619155e609219aafbd5bb97,project:cleanroom/COUNCIL_criterion_language_vs_method_impasses_20260904.md,,project-mirror-exact,"COUNCIL CRITERION — language-impasse vs method-impasse: the partition, the trace-formula test, and two exact TEP-native identities — 2026-09-04"
20_records/cleanroom/cleanroom/COUNCIL_general_priority_and_orientation_20260826.md,2026-08-26,26560,eabf6d5c6e423e0c30321df24c97c591eadc4d99e5469d385d58e875080bfc03,project:cleanroom/COUNCIL_general_priority_and_orientation_20260826.md,,project-mirror-exact,THE COUNSEL COUNCIL — GENERAL PRIORITY AND ORIENTATION
20_records/cleanroom/cleanroom/COUNCIL_handshake_equipment_question_20260904.md,2026-09-04,14030,cf5221dda968b1ce70757afb0ecdcfe99a0c4e2d49daf3c78e47eda32aab27ef,project:cleanroom/COUNCIL_handshake_equipment_question_20260904.md,,project-mirror-exact,"COUNCIL HANDSHAKE — five seats, two volleys each, on Will's two committed questions: what the orchestrator should know better about each seat, and whether we are equipped to close the Artin conjecture"
20_records/cleanroom/cleanroom/COUNCIL_orientation_ADDENDUM_deep_grounding_20260826.md,2026-08-26,31037,8d681f53b7d6e3000ce11f78c214d11771206ec9869fbd44ef0ce9e7e4895a1b,project:cleanroom/COUNCIL_orientation_ADDENDUM_deep_grounding_20260826.md,,project-mirror-exact,"ORIENTATION ADDENDUM — deep-corpus grounding, Will's era directive, and the transcript verdict"
20_records/cleanroom/cleanroom/COUNCIL_pack_read_verdict_and_deltas_20260827.md,2026-08-27,40870,474a931960c44abb175e5c272019232b0a35fd54ceacd85082b58f1785d489a1,project:cleanroom/COUNCIL_pack_read_verdict_and_deltas_20260827.md,,project-mirror-exact,ORCHESTRATOR RECORD — the 08-17 pack recovered and read; the branch-crossing verdict; Tier-1 deltas
20_records/cleanroom/cleanroom/COUNCIL_resign_motivation_register_20260826.md,2026-08-26,15324,a84a404e33a3fd09b600d36a85088ea4c9673f5922a29fcc08423a0123adf13e,project:cleanroom/COUNCIL_resign_motivation_register_20260826.md,,project-mirror-exact,"RE-SIGN — the motivation register, the conservation principle at grade, and what stands"
20_records/cleanroom/cleanroom/COUNCIL_rulings_gammastar_countersign_attribution_20260826.md,2026-08-26,11673,2bddf605b029680ab552be04232b76e34403e5d4777b8ffd4349d1b5f31ce47b,project:cleanroom/COUNCIL_rulings_gammastar_countersign_attribution_20260826.md,,project-mirror-exact,"COUNCIL RULINGS — the γ* contention, the countersign re-audit, and the attribution pilot"
20_records/cleanroom/cleanroom/DECODE_COMMIT_bundle_20260803.json,2026-08-03,17420,7673a80fe4bee5fcb0c2d5d8f10aadfbc2339e7d921f1cb46cc8f1e9a8a985b2,project:cleanroom/DECODE_COMMIT_bundle_20260803.json,,project-mirror-exact,
20_records/cleanroom/cleanroom/DEPOSIT_SKELETON_DraftV1_20260827.md,2026-08-27,7536,e1e2059f6c891bbfda96b60b7af232c814b757eb3696bd09e89105b165ff6fd8,project:cleanroom/DEPOSIT_SKELETON_DraftV1_20260827.md,,project-mirror-exact,"DEPOSIT SKELETON — DraftV1, for Will's review"
20_records/cleanroom/cleanroom/E0ii_literature_sweep_RESULT_20260727.md,2026-07-27,6565,83431ca7844031c8349f13871484d3664269cd77f5dcade22b0fc91f54fa8c24,project:cleanroom/E0ii_literature_sweep_RESULT_20260727.md,,project-mirror-exact,E0(ii) — Literature sweep RESULT: no prior numerical automorphy evidence for even-icosahedral Artin L-functions found — 2026-07-27 (~09:50Z)
20_records/cleanroom/cleanroom/ERRATUM_register_entirety_dedekind_not_aramata_brauer_20260904.md,2026-09-04,3102,11075b6d8f11d8d3bf1eba35d206c1d8863856824b119f9bd474b1e54b3a2389,project:cleanroom/ERRATUM_register_entirety_dedekind_not_aramata_brauer_20260904.md,,project-mirror-exact,"ERRATUM — the entangled register's L-function is NOT known entire; the 08-27 ""Aramata–Brauer"" attribution is wrong — 2026-09-04"
20_records/cleanroom/cleanroom/EXPEDITION_dho_metriplectic_tracetest_completeness_chain_20260904.md,2026-09-04,21116,1dce30c83435ecff43add1aee193cc146f451bc2b62744c4848103cd1bafb688,project:cleanroom/EXPEDITION_dho_metriplectic_tracetest_completeness_chain_20260904.md,,project-mirror-exact,"EXPEDITION — the DHO nesting, the metriplectic thread, the trace-formula test corpus-wide, and the sufficiency chain at [T] — 2026-09-04"
20_records/cleanroom/cleanroom/EXPEDITION_doud3701_dossier_20260809.md,2026-08-09,4748,21672b6c9df0bcd63040a96ff47150085846b1781f93924af76f5ff1bb41106f,project:cleanroom/EXPEDITION_doud3701_dossier_20260809.md,,project-mirror-exact,EXPEDITION DOSSIER — Doud-3701: the first decode-free even icosahedral dataset — loaded 2026-08-09
20_records/cleanroom/cleanroom/FORMULATION_closure_as_cocycle_defect_20260904.md,2026-09-04,11428,bbb98a319727b0ad02dadca2bf87c9d98ed7b10e022c59e9e799a68be22c30d8,project:cleanroom/FORMULATION_closure_as_cocycle_defect_20260904.md,,project-mirror-exact,"FORMULATION — the closure statement as a cocycle defect: Γ₀(1951) presented, the Galois side populating every generator, and the single relator as the anholonomy — 2026-09-04 (night)"
20_records/cleanroom/cleanroom/NOTE_deff_effective_dimension_20260829.md,2026-08-29,7037,246361501e5998376f3da1a103109146b6fe2c0ebdae49f68cee7e85e0452e91,project:cleanroom/NOTE_deff_effective_dimension_20260829.md,,project-mirror-exact,"NOTE — d_eff, the effective dimension from the budget (Will, 2026-08-29)"
20_records/cleanroom/cleanroom/NOTE_deff_petz_radial_jacobi_20260829.md,2026-08-29,15811,c7e882da7a2923b2e7b7d4da16020760eec6688f29c709b7c8af540a9ec95d49,project:cleanroom/NOTE_deff_petz_radial_jacobi_20260829.md,,project-mirror-exact,"NOTE — d_eff: Petz-radial universality and the Jacobi/lemniscatic identity for γ* (Will, 2026-08-29, second note)"
20_records/cleanroom/cleanroom/ONBOARDING_assessor_grounding_20260808.md,2026-08-08,14541,4ab9737f66ddd8b937c6039ce26dc904e1273a4dc08cd310ed6ad97d80d65ff6,drive,1rsb49hp4h7ynGmZY13zNVGrOHy8NFOgi,drive-base64-exact,"ONBOARDING — assessor grounding, read order, and the regression-trap card"
20_records/cleanroom/cleanroom/PROPOSAL_port_definition_and_heilbronn_coin_20260904.md,2026-09-04,13884,842c59efdd782307b4df333ee15ed19f3cdd9841da827757c45b79451ba3547b,project:cleanroom/PROPOSAL_port_definition_and_heilbronn_coin_20260904.md,,project-mirror-exact,PROPOSAL — what a port is; words and word length; and the Heilbronn coin: the exact residual capacity of the known cone in the ρ̃ direction — 2026-09-04
20_records/cleanroom/cleanroom/PROVENANCE_MANIFEST.txt,,7469,52f62f68f32e167612c09ffc7c546ae7610740a4898e6c28c81ef11c7ed71823,project:cleanroom/PROVENANCE_MANIFEST.txt,,project-mirror-exact,CLEAN-ROOM PROVENANCE MANIFEST — 2026-07-27
20_records/cleanroom/cleanroom/PROVENANCE_MANIFEST_v4_addendum_20260727.txt,2026-07-27,2974,5f4cce2df2877cbbd241f628bb613fb1499aa90456402f3a2243b7d0e05ed061,project:cleanroom/PROVENANCE_MANIFEST_v4_addendum_20260727.txt,,project-mirror-exact,"PROVENANCE MANIFEST — v4 ADDENDUM, six-for-six + dyadic face decider (2026-07-27, blind-decode session)"
20_records/cleanroom/cleanroom/PROVENANCE_MANIFEST_v5_addendum_20260727.txt,2026-07-27,4171,69487ac310caaa7f4f7a791ce98cda8ac9ebd3b55b1c365139a94fb4861d2c2c,project:cleanroom/PROVENANCE_MANIFEST_v5_addendum_20260727.txt,,project-mirror-exact,"PROVENANCE MANIFEST — v5 ADDENDUM, 2-dim decode campaign + planted control (2026-07-27, blind-decode session)"
20_records/cleanroom/cleanroom/PROVENANCE_MANIFEST_v6_addendum_20260803.txt,2026-08-03,9686,e824fff92502ee9b1d6029c5d25744565b444c10ef7b77c8008ccf30e7c1136d,drive,1UJNq1KhWJRHTJZP6_0mW2fDNukwSjBSZ,drive-base64-exact,"PROVENANCE MANIFEST — v6 ADDENDUM, 2026-08-03 (resumption session C: retarget + qualified decode + COMMIT)"
20_records/cleanroom/cleanroom/PROVENANCE_literature_sweep_and_descent_lattice_20260829.md,2026-08-29,9725,433e83c79a97b5f99f95c14d299d909bf201135aba08dbbe3b50fcebbd5d8a3b,project:cleanroom/PROVENANCE_literature_sweep_and_descent_lattice_20260829.md,,project-mirror-exact,"PROVENANCE — external literature sweep (novelty verdicts, both directions) and the descent lattice"
20_records/cleanroom/cleanroom/RESULT_complete_generator_certificate_1951_20260904.md,2026-09-04,7050,89b2576bc0f1816e0abdfe320e1d1e36e4dc2f79c0c1771638e2ac07fbdc6172,project:cleanroom/RESULT_complete_generator_certificate_1951_20260904.md,,project-mirror-exact,RESULT — the complete-generator pointwise certificate: the Doud-1951 candidate passes Γ₀(1951)-automorphy on all 326 non-trivial side-pairing generators; the nebentypus branch χ(d) confirmed on the wh
20_records/cleanroom/cleanroom/RESULT_unipotent_seam_and_adjoint_RS_constant_20260904.md,2026-09-04,10751,21ec5200466be6de54398d3239d0f8bb32ce919379932bc8b5cbc93672bf42d6,project:cleanroom/RESULT_unipotent_seam_and_adjoint_RS_constant_20260904.md,,project-mirror-exact,"RESULT — the unipotent radical in the budget chart (the Gudermannian lock); the seam mediator's formal weight; and the PARI half of the diagonal probe: L(s, Ad ρ̃) passes its functional equation to 2⁻"
20_records/cleanroom/cleanroom/SCRIPTS_BUNDLE.txt,,64802,f67907f65cd5c3090b04b42688185da1f0ac6c0b4b2153df3511dbfc90907314,project:cleanroom/SCRIPTS_BUNDLE.txt,,project-mirror-exact,CLEAN-ROOM + RUNG-E SCRIPTS BUNDLE — 2026-07-27
20_records/cleanroom/cleanroom/SCRIPTS_BUNDLE_C_20260804.txt,2026-08-04,159855,8c5bee018a251a026a46f3494d9a63d4dcdd782422189c5efcd86e7929a03444,project:cleanroom/SCRIPTS_BUNDLE_C_20260804.txt,,project-mirror-exact,"SCRIPTS_BUNDLE_C — sessions 2026-08-03/04 (resumption C: retarget, qualified decode, both summits, verification, Crespo grade)"
20_records/cleanroom/cleanroom/STARTER_PROMPT_TEP_grounding_and_thread_diff_20260815.md,2026-08-15,16525,ed07fb6dfae75eb801d53fcdd1003e6c0507abfe5c0f59d135de4d6c155aeef9,drive,1PY9J7zAq9sjmssiEQjf4H0FUMDhW-FPx,drive-base64-exact,"STARTER PROMPT — TEP grounding, the Langlands-arc corpus, and the cross-thread blindness diff"
20_records/cleanroom/cleanroom/STARTER_next_session.md,,11103,2f054e915d628e0e414c396a85ceb7e6b4bf9cb77cb8c5995bdd231e687dd210,project:cleanroom/STARTER_next_session.md,,project-mirror-exact,Starter prompt — session following 2026-07-27
